categorie,official_name,branch,name,contact:phone,contact:website,contact:email,ref:FR:SIRET,longitude,latitude,address_txt,opening_hours,insee,id,osm_id
mairie,Mairie - Sept-Sorts,,Mairie de Sept-Sorts,+33 1 60 22 30 80,http://www.sept-sorts.fr,mairie@sept-sorts.fr,21770448500010,3.102748,48.937307,21 rue de la Mairie 77260 Sept-Sorts,Mo 13:30-16:00; Tu 09:00-12:00; Th 09:00-12:00; Sa 09:00-12:00,77448,5f4a01e5-6fe9-4dd4-9f46-762be6759151,node/4798915615
mairie,Mairie - Septeuil,,Mairie de Septeuil,+33 1 30 93 40 44,http://www.mairie-septeuil.fr,mairie@septeuil.fr,21780591000015,1.67940998077,48.8923988342,6 place Louis-Fouché 78790 Septeuil,"Mo-Th 08:30-12:00,14:00-17:00; Fr 08:30-12:00,14:00-16:00; Sa 09:00-12:00",78591,cc4b98a1-1810-47d2-8eef-5dd4e6844e1f,way/132298219
mairie,Mairie - Seraincourt,,Mairie de Seraincourt,+33 1 34 75 40 39,https://www.seraincourt95.fr/,mairie.seraincourt95@wanadoo.fr,21950592200019,1.865272,49.035511,12 rue des Vallées 95450 Seraincourt,Tu 13:00-19:30; Fr 13:00-17:45; Sa 09:00-12:00,95592,0657d679-fb0b-4cb6-b032-67b5725f1857,node/11036375067
mairie,Mairie - Sermaise,,Mairie de Sermaise,+33 1 64 59 82 27,http://www.mairie-sermaise.com,contact@sermaise.fr,21910593900017,2.08052710000004,48.5378466,280 avenue Paul-Blot 91530 Sermaise,"Mo-Tu 09:00-12:00,14:00-18:00; Th-Fr 09:00-12:00,14:00-18:00; Sa 09:00-12:00",91593,85f27ec3-f8ea-4f04-81c1-7f686faee717,node/3500664916
mairie,Mairie - Serris,,Mairie de Serris,+33 1 60 43 52 00,https://www.serris.fr/,contact@serris.fr,21770449300014,2.78820991516,48.84400177,2 place Antoine-Mauny 77700 Serris,"Mo 14:00-17:45; Tu-Fr 09:00-11:45,14:00-17:45; Sa 09:00-11:45",77449,60facaa6-2640-4b8d-9c92-39ca9f9d3ccf,way/116189246
mairie,Mairie - Servon,,Mairie de Servon,+33 1 64 05 10 23,https://www.servon.fr/,mairie@servon.fr,21770450100014,2.58796000481,48.7159996033,15 rue de la Poste 77170 Servon,"Tu-Fr 08:30-12:30,13:30-17:30; Sa 09:00-12:00",77450,a018f834-b29a-44f8-8533-6f2d1944f657,way/114195727
mairie,Mairie - Seugy,,Mairie de Seugy,+33 1 30 35 41 29,https://mairie-seugy.fr/,accueil@mairie-seugy.fr,21950594800048,2.39439,49.12158,5 rue de la Fontaine 95270 Seugy,Mo-Tu 14:00-17:30; Th 14:00-20:00; Fr 14:00-17:30,95594,d7bc82d5-70fc-46fe-8fed-5ff26a5fccc7,way/131809917
mairie,Mairie - Sevran,,Mairie de Sevran,+33 1 49 36 52 00,https://www.ville-sevran.fr/,,21930071200524,2.52668,48.93997,28 avenue du Général-Leclerc 93270 Sevran,"Tu-Th 08:30-12:00,13:00-17:30; Fr 08:30-12:00,13:00-18:00; Sa 08:30-12:00",93071,8a832842-5f13-47a8-9877-7b5aa10cfd0a,way/904251395
mairie,Mairie - Signy-Signets,,Mairie de Signy-Signets,+33 1 60 24 59 50,https://www.signy-signets.fr/,mairie.signysignets@gmail.com,21770451900016,3.068093,48.927631,5 place de l'Église 77640 Signy-Signets,Mo-Tu 14:00-17:00; Th 09:00-12:00; Fr 14:00-17:00; Sa 09:00-12:00,77451,1357e99b-2a13-41e6-96c4-3fab002ddfe7,way/116174015
mairie,Mairie - Sigy,,Mairie de Sigy,+33 1 60 67 44 58,,mairie.sigy@orange.fr,21770452700019,3.18126988411,48.4776000977,4 place des Tilleuls 77520 Sigy,Tu 17:00-18:00; We 10:00-12:00,77452,c47f5594-16f8-4bd2-867a-8d6ead9d79d7,node/9309413571
mairie,Mairie - Sinnamary,,Mairie de Sinnamary,+594 5 94 34 51 22,https://www.ville-sinnamary.fr/,secretariat.general@ville-sinnamary.fr,21973312800017,-52.951859,5.372225,1 avenue Elie-Castor 97315 Sinnamary,Mo-Fr 07:30-14:30,97312,a5c60663-e196-47c3-9825-22a130f55069,node/1148070772
mairie,Mairie - Sivry-Courtry,,Mairie de Sivry-Courtry,+33 1 64 52 07 28,https://www.sivry-courtry.fr,mairie@sivry-courtry.fr,21770453500012,2.75426006317,48.5275993347,14 rue de la Mairie 77115 Sivry-Courtry,Mo-Tu 14:00-17:30; Th-Fr 14:00-17:30; Sa 10:00-12:00,77453,d2590acd-29fb-4f68-80d7-647ff9d62640,node/2811576032
mairie,Mairie - Sognolles-en-Montois,,Mairie de Sognolles-en-Montois,+33 1 60 67 32 45,http://sognolles-en-montois.fr/,mairie.sognollesmontois@wanadoo.fr,21770454300016,3.16616988182,48.5108985901,2 rue de Cessoy 77520 Sognolles-en-Montois,"Tu 09:00-12:00,14:00-18:00; Fr 09:00-12:00,14:00-18:00",77454,05f68acd-01a8-4801-9ca2-b3ca0fef24d5,node/4798916941
mairie,Mairie - Soignolles-en-Brie,,Mairie de Soignolles-en-Brie,+33 1 64 42 55 77,https://www.ville-soignollesenbrie.fr/,mairie@soignollesenbrie.fr,21770455000011,2.698727,48.653838,Rue de Corbeil 77111 Soignolles-en-Brie,Mo 09:00-12:00; We-Th 09:00-12:00; Fr 16:00-19:00; Sa 09:00-12:00,77455,b69fe33a-ac4d-49f5-bc41-d6fbeed46210,way/201830219
mairie,Mairie - Soindres,,Mairie de Soindres,+33 1 34 76 50 13,,mairie.soindres@wanadoo.fr,21780597700014,1.67508995533,48.9580993652,2 route de Mantes 78200 Soindres,Mo 16:00-17:30; Tu 16:00-19:30; Th 17:00-19:00,78597,c174fa21-8e1a-4e2f-818f-3d3ef9f3a49a,node/11093213802
mairie,Mairie - Soisy-Bouy,,Mairie de Soisy-Bouy,+33 1 64 00 15 61,http://www.mairie-soisybouy.fr,accueil@mairie-soisybouy.fr,21770456800013,3.28957009315,48.5099983215,19 rue de la Mairie 77650 Soisy-Bouy,Mo-Tu 16:30-18:00; Th-Fr 16:30-18:00,77456,b956d9bc-efd4-4997-a248-009db93b691e,node/2965579743
mairie,Mairie - Soisy-sous-Montmorency,,Mairie de Soisy-sous-Montmorency,+33 1 34 05 20 00,http://www.soisy-sous-montmorency.fr,mairie@soisy-sous-montmorency.fr,21950598900018,2.3000600338,48.9859008789,Hôtel de Ville  2 avenue du Général-de-Gaulle 95232 Soisy-sous-Montmorency Cedex,"Mo 13:30-19:00; Tu-Fr 08:30-11:45,13:30-17:00; Sa 08:30-11:45",95598,0e4a954e-774f-4b96-8142-ed35f34eeac5,way/146777763
mairie,Mairie - Soisy-sur-Seine,,Mairie de Soisy-sur-Seine,+33 1 69 89 71 71,http://www.soisysurseine.fr,accueil@soisysurseine.fr,21910600200070,2.45411,48.64412,12 rue Notre Dame 91450 Soisy-sur-Seine,"Mo-We 09:00-12:30,13:30-17:30; Th 09:00-12:30; Fr 09:00-12:30,13:30-16:30; Sa 09:00-12:00",91600,17628ba7-3ad0-48de-8bde-e0def65c535f,node/12248424112
mairie,Mairie - Soisy-sur-École,,Mairie de Soisy-sur-École,+33 1 64 98 00 01,https://soisysurecole.fr/fr/,mairie@soisysurecole.fr,21910599600017,2.4967139,48.4748168,Place de la Mairie 91840 Soisy-sur-École,"Mo 14:00-18:30; Tu 08:30-12:30; We 09:00-12:00; Th 08:30-12:30; Fr 08:30-12:30,14:00-17:00; Sa 09:00-12:00",91599,2e68435d-59de-4b59-bf6f-d09690168892,node/3500669212
mairie,Mairie - Solers,,Mairie de Solers,+33 1 64 06 72 05,https://solers.fr/,mairie@solers.fr,21770457600016,2.71659994125,48.6581001282,Place des Fêtes 77111 Solers,"Mo 08:30-12:00,13:30-17:00; We 08:30-12:00,13:30-17:00; Fr 08:30-12:00,13:30-17:00; Sa 09:00-11:00",77457,5b3511e4-12cb-419c-96b7-5ad968ba8c31,node/4798913816
mairie,Mairie déléguée - Sombacour,,Mairie déléguée de Sombacour,+33 3 81 38 28 82,https://sombacour.fr,mairie.de.sombacour@wanadoo.fr,20010225900047,6.258889,46.950339,1 Grande-Rue 25520 Sombacour,Mo-Tu 10:00-12:00; Th-Sa 10:00-12:00,25060,fcfc0bcd-c7c5-4562-9f94-b5621aa498f1,way/158616708
mairie,Mairie - Sonchamp,,Mairie de Sonchamp,+33 1 34 84 41 08,http://sonchamp.fr,mairie@sonchamp.fr,21780601700018,1.877018,48.576408,42 rue André-Thome 78120 Sonchamp,"Mo-Tu 08:30-12:00,16:00-18:00; Th-Fr 08:30-12:00,16:00-18:00; Sa 09:00-12:00",78601,3601a1d3-4f3b-4b9d-97a6-db4f566d4bdf,way/77586758
mairie,Mairie - Souppes-sur-Loing,,Mairie de Souppes-sur-Loing,+33 1 64 78 57 77,https://www.souppes.fr/,mairie@ville-souppes.fr,21770458400010,2.73599004745,48.1831016541,19 avenue du Maréchal-Leclerc 77460 Souppes-sur-Loing,"Mo-Fr 08:30-12:30,14:00-18:00; Sa 10:00-12:00",77458,373476d2-2008-44bf-b743-4b323733224c,way/115296683
mairie,Mairie - Sourdun,,Mairie de Sourdun,+33 1 60 58 55 55,,mairie.sourdun@wanadoo.fr,21770459200013,3.34888005257,48.5364990234,1 place de l'Église 77171 Sourdun,"Mo-Tu 09:00-12:00,13:30-17:30; We 09:00-12:00; Th-Fr 09:00-12:00,13:30-17:30; Sa 09:00-12:00",77459,9d4ca326-2a0d-40d4-b1b3-92f9b69977cc,way/115350387
mairie,Mairie - Souzy-la-Briche,,Mairie de Souzy-la-Briche,+33 1 60 80 36 25,https://souzylabriche.fr,mairie@souzylabriche.fr,21910602800018,2.148366,48.530059,4 chemin des Sources 91580 Souzy-la-Briche,Tu 15:00-19:00; Th-Fr 10:00-12:00,91602,501254ad-1a99-40d4-b82d-b143a2bba1ce,node/3500672537
mairie,Mairie - Val-de-Comporté,,Mairie de Val-de-Comporté,+33 9 62 62 81 03,,contact@valdecomporte.fr,20010244000019,0.243331,46.1331291,La Croix-Bardon Saint-Saviol 2 rue de la Mairie 86400 Val-de-Comporté,"Mo-Tu 08:30-12:00,13:30-17:00; Th-Fr 08:30-12:30",86247,d7d747f4-68a0-4408-a20b-8d00ea29f918,way/90106450
mairie,Mairie - Stains,,Mairie de Stains,+33 1 49 71 82 27,http://www.stains.frindex.php,contact@stains.fr,21930072000014,2.38270998001,48.9547805786,6 avenue Paul-Vaillant-Couturier 93240 Stains,"Mo 08:45-12:15,13:30-17:15; Tu 13:30-17:15; We-Fr 08:45-12:15,13:30-17:15; Sa 08:45-11:45",93072,cc345e8e-4162-4e4a-920d-516f1312858b,way/77631184
mairie,Mairie - Sucy-en-Brie,,Mairie de Sucy-en-Brie,+33 1 49 82 24 50,http://www.ville-sucy.fr,,21940071000014,2.5238,48.770892,2 avenue Georges Pompidou 94370 Sucy-en-Brie,"Mo-Fr 08:30-12:00,13:30-17:30; Sa 08:30-12:30",94071,c5fd3587-8c4f-4da0-b099-7297191b0051,way/63502941
mairie,Mairie - Suresnes,,Mairie de Suresnes,+33 1 41 18 19 20,https://www.suresnes.fr,,21920073000014,2.225164,48.871475,2 rue Carnot 92151 Suresnes Cedex,"Mo-Fr 08:30-12:00,13:30-18:00; Sa 09:00-12:00",92073,081a346f-8fe6-4d66-ae8a-d5d0cc56e74e,way/70962337
mairie,Mairie - Survilliers,,Mairie de Survilliers,+33 1 34 68 26 00,https://survilliers.fr/,contact@mairiesurvilliers.fr,21950604500018,2.54343008995,49.0988998413,3 rue de la Liberté 95470 Survilliers,"Mo-Tu 09:00-12:00,14:00-18:00; We 09:00-12:00; Th-Fr 09:00-12:00,14:00-18:00; Sa 09:00-12:00",95604,f571d982-0eef-4edd-891a-cd4ad895a572,way/131931167
mairie,Mairie - Sèvres,,Mairie de Sèvres,+33 1 41 14 10 10,https://www.sevres.fr/,mairie@ville-sevres.fr,21920072200011,2.212612,48.824552,54 Grande rue 92311 Sèvres Cedex,"Mo 08:30-12:30,13:30-17:30; Tu 12:00-17:30; We 08:30-17:30; Th 08:30-12:30,13:30-18:00; Fr 08:30-12:30; Sa 08:30-12:30",92072,7b1c1738-7ab2-4474-9d4c-f423fb52f625,way/146283515
mairie,Mairie - Tacoignières,,Mairie de Tacoignières,+33 1 34 87 22 24,https://www.mairie-tacoignieres.fr/,contact@mairietacoignieres.fr,21780605800012,1.674762,48.835919,1 rue du Clos-de-l'Isle 78910 Tacoignières,"Mo 09:00-12:00,14:00-17:30; Tu 09:00-12:00,14:00-18:30; We 09:00-12:00; Th-Fr 09:00-12:00,14:00-17:30; Sa 09:00-12:00",78605,1b5c0fc6-3429-4e70-ba12-ea572b5d1e03,node/935323066
mairie,Mairie - Tancrou,,Mairie de Tancrou,+33 1 60 01 79 61,https://www.tancrou.fr/,mairiedetancrou@gmail.com,21770460000014,3.045741,48.999769,42 Grand'rue 77440 Tancrou,Tu 17:30-19:00; Fr 17:30-19:00,77460,562f564f-ba99-40a6-af5e-be65b6a0f40d,way/150385570
mairie,Mairie - Taverny,,Mairie de Taverny,+33 1 30 40 50 60,http://www.ville-taverny.fr,,21950607800308,2.2261067,49.0266189,2 place Charles-de-Gaulle 95150 Taverny,"Mo 13:30-17:30; Tu-Fr 08:30-12:00,13:30-17:30; Sa 09:00-12:00",95607,d47ff028-f237-4dc9-914d-02fc117b2671,way/103718093
mairie,Mairie - Terre-de-Bas,,Mairie de Terre-de-Bas,+590 5 90 99 85 78,,mairie.de.terre.de.bas@wanadoo.fr,21971130600015,-61.6362736,15.8552127,Place du 9-Août-1882 97136 Terre-de-Bas,"Mo-Tu 07:30-12:30,14:00-17:30; We 08:00-13:00; Th 07:30-12:30,14:00-17:30; Fr 08:00-12:30; Sa 09:00-11:00",97130,86341619-7047-425d-8f5b-bb72ac8f226c,way/41559737
mairie,Mairie - Terre-de-Haut,,Mairie de Terre-de-Haut,+590 5 90 99 53 12,https://mairiedeterredehaut.fr,contact@mairiedeterredehaut.fr,21971131400019,-61.5827316,15.8668965,2 place Hazier-du-Buisson 97137 Terre-de-Haut,Mo-Tu 07:30-12:15; We 07:30-12:30; Th-Fr 07:30-12:15,97131,d62e5ed7-d10b-4c3b-96ff-eb6f90b6bdec,way/42101786
mairie,Mairie - Tessancourt-sur-Aubette,,Mairie de Tessancourt-sur-Aubette,+33 1 34 74 22 15,https://www.tessancourt.fr,accueil@tessancourt.fr,21780609000015,1.9182147,49.0234657,4 Grande rue 78250 Tessancourt-sur-Aubette,Tu-Fr 16:00-18:00,78609,63f4bd29-8fe0-4fde-9bf2-410967d6b63b,node/11036349098
mairie,Mairie - Theuville,,Mairie de Theuville,+33 1 34 66 50 07,,mairiedetheuville@orange.fr,21950611000010,2.07230806351,49.153968811,1 ruelle des Jardins 95810 Theuville,Th 16:00-18:00,95611,fdac9777-e2c6-4045-bb8a-9f641c3917ea,node/8172550578
mairie,Mairie - Thiais,,Mairie de Thiais,+33 1 48 92 42 42,https://www.ville-thiais.fr/,contact@ville-thiais.fr,21940073600175,2.38882994652,48.7653007507,1 rue Maurepas 94320 Thiais,"Mo-Fr 08:45-12:00,13:30-17:15; Sa 09:00-11:45",94073,36fc9079-e913-47c1-97aa-382aad941eee,way/143499974
mairie,Mairie - Thieux,,Mairie de Thieux,+33 1 60 26 23 04,https://www.mairiedethieux.fr,mairie.thieux@wanadoo.fr,21770462600019,2.66398000717,49.0102996826,17 Grande-Rue 77230 Thieux,Mo-Sa 09:00-12:00,77462,bff7e10b-db48-4655-885f-500b9109c9bd,way/402938124
mairie,Mairie - Thiverval-Grignon,,Mairie de Thiverval-Grignon,+33 1 30 79 91 10,http://www.thiverval-grignon.com,mairie@mairie-thiverval-grignon.fr,21780615700012,1.91777002811,48.8511009216,Grande rue 78850 Thiverval-Grignon,Tu-Sa 09:00-12:00,78615,8dc84289-261e-4ead-bc0f-fe4b01ae1e38,way/63459690
mairie,Mairie - Thoiry,,Mairie de Thoiry,+33 1 34 94 77 39,http://www.thoiry78.fr,mairie-de-thoiry@wanadoo.fr,21780616500015,1.795123,48.864932,3 place de la Fontaine 78770 Thoiry,"Mo-Tu 09:30-12:30,14:00-18:00; Th 09:00-12:30,14:00-18:00; Fr 10:00-12:30,14:00-19:00; Sa 09:30-12:00",78616,da6913f0-b004-4776-a070-4cde46956a4f,way/400279239
mairie,Mairie - Thomery,,Mairie de Thomery,+33 1 64 70 51 65,https://www.thomery.fr/,contact@thomery.fr,21770463400013,2.78522992134,48.4095001221,9 rue de la République 77810 Thomery,"Mo-Tu 09:00-12:00,15:00-17:30; We 15:00-17:30; Th-Fr 09:00-12:00,15:00-17:30; Sa 09:00-12:00",77463,fff18490-6b35-46db-85b3-22d006eaa88a,way/80557499
mairie,Mairie - Thorigny-sur-Marne,,Mairie de Thorigny-sur-Marne,+33 1 60 07 89 89,http://www.thorigny.fr,guichet.unique@thorigny.fr,21770464200016,2.713263,48.884283,1 ter rue du Moustier 77400 Thorigny-sur-Marne,"Mo-Th 08:30-12:30,13:30-17:30; Fr 08:30-12:30; Sa 09:00-12:00",77464,8075567f-e319-4494-a531-348ecb8a5a20,way/116220093
mairie,Mairie - Rives-du-Fougerais,,Mairie de Rives-du-Fougerais,+33 2 51 51 54 94,https://rivesdufougerais.fr/,secretariat@rivesdufougerais.fr,20010257200019,-0.879188001156,46.6198005676,Thouarsais-Bouildroux  46 rue du Centre 85410 Rives-du-Fougerais,"Mo-Th 09:00-12:30; Fr 09:00-12:30,14:00-18:00",85292,98ef9923-96b2-4eee-8757-7360f54d59ef,node/5726214126
mairie,Mairie - Thoury-Férrottes,,Mairie de Thoury-Férrottes,+33 1 64 31 94 45,https://www.thoury-ferrottes.fr/fr,mairie.thoury-ferrottes@orange.fr,21770465900010,2.942308,48.291624,Place de la Mairie 77940 Thoury-Férrottes,Mo 14:00-16:00; We 09:00-12:00; Fr 16:00-19:00,77465,aebf319a-af33-431e-8915-18e2694cdf09,node/4798915607
mairie,Mairie - Théméricourt,,Mairie de Théméricourt,+33 1 30 39 20 62,https://www.themericourt.com,mairie@themericourt.fr,21950610200017,1.896269,49.0867,3 rue Achim-d'Abos 95450 Théméricourt,,95610,26d487cf-cf4b-418d-81c9-0631ddd39a1c,node/3234910697
mairie,Mairie - Thénisy,,Mairie de Thénisy,+33 1 60 67 40 08,,thenisy@wanadoo.fr,21770461800016,3.17715001106,48.4883995056,5 place de la Mairie 77520 Thénisy,"Mo 09:00-12:00,14:00-18:00; Th 09:00-12:00,14:00-18:00",77461,c3a8735a-aabd-4490-b0bc-3c574bf77efb,node/4798915917
mairie,Mairie - Tigeaux,,Mairie de Tigeaux,+33 1 64 04 32 90,http://www.tigeaux.fr,mairie.tigeaux@wanadoo.fr,21770466700013,2.902429,48.824986,28 rue du Grand-Morin 77163 Tigeaux,Tu 14:00-17:00; Th 14:00-17:00; Fr 09:00-12:00,77466,71360d75-145f-42cb-812e-237b1f140f62,node/4072548385
mairie,Mairie - Tigery,,Mairie de Tigery,+33 1 60 75 17 97,https://www.tigery.fr,mairie@tigery.fr,21910617600015,2.507095,48.639451,2 place Liedekerke Beaufort 91250 Tigery,"Sa 09:00-12:00; Mo-We 09:00-12:00,14:00-17:30; Th 14:00-17:30; Fr 09:00-12:00,14:00-17:30",91617,6e56922a-d989-4cc3-9d59-8bf31cefdab4,node/365337938
mairie,Mairie - Tilly,,Mairie de Tilly,+33 1 30 42 53 36,http://www.mairie-tilly78.fr,mairie-tilly78@wanadoo.fr,21780618100012,1.5728573,48.881916,8 Grand'rue 78790 Tilly,Mo 14:00-16:00; Tu 09:30-11:30; Th 17:00-19:00,78618,7496ef02-4dc4-485d-a000-59f792ea61c1,node/1802822994
mairie,Mairie - Torcy,,Mairie de Torcy,+33 1 60 37 37 37,http://www.ville-torcy.fr,info@ville-torcy.fr,21770468300283,2.65290999413,48.8498001099,Place de l'Appel-du-18-Juin-1940 77200 Torcy,"Mo 08:30-12:00,13:30-17:45; Tu 08:30-12:00; We 08:30-12:00,13:30-17:45; Th 13:30-17:45; Fr 08:30-12:00,13:30-17:45; Sa 08:30-12:00",77468,d84dbe20-0c87-47d5-9c6e-e8d64cd37d99,way/115325742
mairie,Mairie - Torfou,,Mairie de Torfou,+33 1 60 82 39 40,http://www.torfou.com,mairie.torfou@wanadoo.fr,21910619200012,2.25798010826,48.5134010315,16 Grande rue 91730 Torfou,Th 16:00-19:00,91619,2f7a134c-e26c-4278-8076-af20aed7a2fd,way/330619010
mairie,Mairie - Touquin,,Mairie de Touquin,+33 1 64 04 15 29,https://www.touquin.fr/,mairie@touquin.fr,21770469100013,3.012041,48.736019,5 place de la Mairie 77131 Touquin,"Mo-Tu 15:00-17:00; Th 09:00-12:00,15:00-17:00; Fr 15:00-17:00; Sa 09:00-12:00",77469,d0f54aa5-ce5a-43a4-9da7-86fd8739e618,node/1649515769
mairie,Mairie - Tournan-en-Brie,,Mairie de Tournan-en-Brie,+33 1 64 42 52 42,http://www.tournan-en-brie.fr,info@tournan-en-brie.fr,21770470900013,2.763964,48.740425,1 place Edmond-de-Rothschild 77220 Tournan-en-Brie,"Mo-Fr 08:30-12:00,15:00-17:30; Sa 08:30-12:00",77470,07a92af7-c360-486c-accc-ee069f775737,node/8725388169
mairie,Mairie - Tousson,,Mairie de Tousson,+33 1 64 24 76 10,http://www.tousson.fr,mairie.tousson@laposte.net,21770471700016,2.45769000053,48.346698761,34 rue de la Mairie 77123 Tousson,"Mo 09:00-12:00,14:00-18:30; Th 09:00-12:00,14:00-18:30",77471,7c781515-4f71-4d12-879b-139c47818d50,node/3877912096
mairie,Mairie - Toussus-le-Noble,,Mairie de Toussus-le-Noble,+33 1 39 56 24 09,http://www.mairie-toussus.fr,mairie@toussus.fr,21780620700015,2.11404800415,48.7458000183,Place Maréchal-Leclerc-de-Hauteclocque 78117 Toussus-le-Noble,"Mo 08:30-12:00,14:00-17:00; Tu 08:30-12:00; We 08:30-12:00,14:00-17:00; Th 08:30-12:00; Fr 08:30-12:00,14:00-17:00; Sa 10:00-12:00",78620,3410064f-ded8-4e07-9fc1-c3b4411ba93f,way/112141061
mairie,Mairie - Trappes,,Mairie de Trappes,+33 1 30 69 17 00,https://www.trappes.fr,courrier.dg@mairie-trappes.fr,21780621500547,1.999091,48.776093,1 place de la République 78195 Trappes Cedex,"Mo 13:00-19:30; Tu-Fr 09:00-12:00,13:15-17:00",78621,ffcabcc8-fa27-428e-b193-fb2e9503c08b,way/63157679
mairie,Mairie - Tremblay-en-France,,Mairie de Tremblay-en-France,+33 1 49 63 71 35,https://www.tremblay-en-france.fr,,21930073800271,2.570835,48.951693,18 boulevard de l'Hôtel-de-Ville 93290 Tremblay-en-France,"Mo-Fr 08:30-12:00,13:00-17:00; Sa 08:30-12:00",93073,47fcac5d-5895-4fbf-b5e0-f3b258405544,node/577554364
mairie,Mairie - Treuzy-Levelay,,Mairie de Treuzy-Levelay,+33 1 64 29 01 06,https://treuzy-levelay.fr/,secretaire.treuzylevelay@orange.fr,21770473300013,2.811552,48.273438,Place Gustave-Moufrond 77710 Treuzy-Levelay,"Mo 08:00-12:00,13:00-18:30; Tu 08:00-12:00,13:00-17:00; Th 08:00-12:00,13:00-18:30; Fr 08:00-13:30; Sa 09:00-12:00",77473,f9dbfba3-9640-4b9f-976b-09b7c046e28c,node/4798915911
mairie,Mairie - Triel-sur-Seine,,Mairie de Triel-sur-Seine,+33 1 39 70 22 00,http://www.triel-sur-seine.fr,mairie@triel.fr,21780624900017,1.98162996769,48.9804992676,Place Charles-de-Gaulle 78510 Triel-sur-Seine,"Mo 13:45-18:00; Tu-We 09:00-12:00,13:30-17:00; Th 09:00-12:00; Fr 09:00-12:00,13:30-17:00; Sa 09:00-12:00",78624,6d962433-7402-472b-b9f3-b5262065989a,way/170797335
mairie,Mairie - Trilbardou,,Mairie de Trilbardou,+33 1 60 01 90 60,https://www.trilbardou.fr,mairie.trilbardou@orange.fr,21770474100016,2.80496001244,48.9435005188,Impasse de la Mairie 77450 Trilbardou,"Mo 09:00-12:00,13:45-18:00; Tu 09:00-12:00; Th 09:00-12:00,13:45-18:00; Fr 09:00-12:00",77474,f31859ad-fa3a-41b0-bf92-dc2b2cc42ef4,way/368284576
mairie,Mairie - Trilport,,Mairie de Trilport,+33 1 60 09 79 30,http://www.trilport.fr,contact@trilport.fr,21770475800010,2.94719004631,48.9581985474,5 rue du Général-de-Gaulle 77470 Trilport,"Mo 08:30-12:00,14:00-18:00; Tu 14:00-18:00; We-Fr 08:30-12:00,14:00-18:00; Sa 09:00-12:00",77475,c83aa6ca-a054-44f3-9886-30f2252a6307,node/1701323422
mairie,Mairie - Trocy-en-Multien,,Mairie de Trocy-en-Multien,+33 1 60 44 71 96,,mairie.trocy77@wanadoo.fr,21770476600013,2.9621899128,49.042301178,Place de la Mairie 77440 Trocy-en-Multien,Mo 17:00-19:00; Fr 17:00-19:00,77476,8f00b953-19a5-4c35-a00e-5d8589a28343,node/4798913773
mairie,Mairie - Trois-Rivières,,Mairie de Trois-Rivières,+590 5 90 92 90 05,https://villetroisrivieres.fr/,mairie@villetroisrivieres.fr,21971132200012,-61.6526985168457,15.9752335056885,Place du Capitaine-Moïse-Bébel 97114 Trois-Rivières,"Mo-Tu 07:30-12:30,14:00-17:00; We 07:30-13:00; Th 07:30-12:30,14:00-17:00; Fr 07:30-13:00",97132,e58e444b-d778-4a4f-bd9b-ee1a7c12022b,way/287725731
mairie,Mairie - Tsingoni,,Mairie de Tsingoni,+262 2 69 62 17 91,https://mairie-tsingoni.fr/,mairie-de-tsingoni@orange.fr,20000888600018,45.1420417,-12.880664,Place Zoubert-Adinani 97680 Tsingoni,"Mo-Th 07:15-11:45,12:45-16:00; Fr 07:15-11:15",97617,048c7342-6d9c-4693-9c0a-ca0edeb991b3,node/8642938117
mairie,Mairie déléguée - Urdès,,Mairie déléguée d'Urdès,+33 5 59 67 79 22,https://www.commune-lacq.fr/,commune.urdes@wanadoo.fr,20010253100031,-0.591068029404,43.4454345703,Urdès  30 hameau de l'Église 64370 Lacq,Tu 15:30-18:30; Fr 15:00-18:30,64300,ed22659a-3f4b-442d-be69-c80635db3c0c,node/11093032581
mairie,Mairie - Ury,,Mairie d'Ury,+33 1 64 24 41 02,http://www.ury.fr,mairie-ury@wanadoo.fr,21770477400058,2.60084009171,48.3428993225,5 place du Général-de-Gaulle 77760 Ury,Tu-Sa 09:00-12:00,77477,7befb79b-2139-46c2-84b8-f19fca8890ff,way/115280586
mairie,Mairie - Us,,Mairie d'Us,+33 1 34 66 01 16,http://www.us-en-vexin.fr,mairie.us.95@wanadoo.fr,21950625000014,1.967228,49.101188,5 rue de la Libération 95450 Us,"Fr-Sa 09:00-12:00; Mo 14:00-18:00; We 10:00-12:00,15:00-17:30",95625,063c8d7d-c90c-48ae-986e-735d25e153ac,node/3234764249
mairie,Mairie - Ussy-sur-Marne,,Mairie d'Ussy-sur-Marne,+33 1 60 22 13 17,https://www.ussy-sur-marne.fr/,mairie.ussy-sur-marne@laposte.net,21770478200010,3.07158994675,48.9541015625,2 rue de Changis 77260 Ussy-sur-Marne,Mo-Tu 14:30-17:00; Th 14:30-17:00; Sa 09:00-12:00,77478,5dc5413c-6b1a-4b76-945c-1897cd7ba2e7,node/4798916943
mairie,Mairie - Vaires-sur-Marne,,Mairie de Vaires-sur-Marne,+33 1 64 72 45 45,http://www.vairessurmarne.com,ville.vaires@vairessurmarne.fr,21770479000013,2.63991498947,48.8733520508,26 boulevard de Lorraine 77360 Vaires-sur-Marne,"Mo-Fr 08:30-12:00,13:30-17:30; Sa 09:00-12:00",77479,75aaf4fb-ea0e-48e5-8522-22dfa64d8cb2,way/377855538
